Date,Year,Month_name,Day,Hour,Weekday,Work Day,Seasons,Holiday,Functioning Day,Temp_c,Humidity,Humidity_cat,Wind_m_s,Wind_cat,Rain_mm,Rain_cat,Snow_cm,Snow_cat,Bike_count
2017-12-31,2017,Dec,31,23,Sunday,False,Winter,Holiday,Yes,-2.6,40,Low,0.6,Calm,0.0,No Rain,0.0,No Snow,227
2018-01-01,2018,Jan,1,0,Monday,False,Winter,Holiday,Yes,-3.2,40,Low,0.5,Calm,0.0,No Rain,0.0,No Snow,206
2018-01-01,2018,Jan,1,1,Monday,False,Winter,Holiday,Yes,-3.3,41,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,230
2018-01-01,2018,Jan,1,2,Monday,False,Winter,Holiday,Yes,-3.7,42,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,178
2018-01-01,2018,Jan,1,3,Monday,False,Winter,Holiday,Yes,-4.0,44,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,119
2018-01-01,2018,Jan,1,4,Monday,False,Winter,Holiday,Yes,-4.2,53,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,62
2018-01-01,2018,Jan,1,5,Monday,False,Winter,Holiday,Yes,-4.4,54,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,61
2018-01-01,2018,Jan,1,6,Monday,False,Winter,Holiday,Yes,-4.5,51,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,65
2018-01-01,2018,Jan,1,7,Monday,False,Winter,Holiday,Yes,-4.7,56,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,81
2018-01-01,2018,Jan,1,8,Monday,False,Winter,Holiday,Yes,-5.0,55,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,89
2018-01-01,2018,Jan,1,9,Monday,False,Winter,Holiday,Yes,-4.3,39,Low,0.7,Calm,0.0,No Rain,0.0,No Snow,121
2018-01-01,2018,Jan,1,10,Monday,False,Winter,Holiday,Yes,-1.6,32,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,139
2018-01-01,2018,Jan,1,11,Monday,False,Winter,Holiday,Yes,0.1,27,Low,2.2,Light,0.0,No Rain,0.0,No Snow,169
2018-01-01,2018,Jan,1,12,Monday,False,Winter,Holiday,Yes,1.5,20,Low,2.8,Light,0.0,No Rain,0.0,No Snow,225
2018-01-01,2018,Jan,1,13,Monday,False,Winter,Holiday,Yes,2.4,22,Low,2.3,Light,0.0,No Rain,0.0,No Snow,248
2018-01-01,2018,Jan,1,14,Monday,False,Winter,Holiday,Yes,3.7,24,Low,2.1,Light,0.0,No Rain,0.0,No Snow,298
2018-01-01,2018,Jan,1,15,Monday,False,Winter,Holiday,Yes,3.0,27,Low,2.9,Light,0.0,No Rain,0.0,No Snow,344
2018-01-01,2018,Jan,1,16,Monday,False,Winter,Holiday,Yes,3.0,28,Low,2.5,Light,0.0,No Rain,0.0,No Snow,310
2018-01-01,2018,Jan,1,17,Monday,False,Winter,Holiday,Yes,1.8,33,Low,3.3,Light,0.0,No Rain,0.0,No Snow,271
2018-01-01,2018,Jan,1,18,Monday,False,Winter,Holiday,Yes,0.8,34,Low,1.9,Calm,0.0,No Rain,0.0,No Snow,218
2018-01-01,2018,Jan,1,19,Monday,False,Winter,Holiday,Yes,-0.1,39,Low,1.3,Calm,0.0,No Rain,0.0,No Snow,125
2018-01-01,2018,Jan,1,20,Monday,False,Winter,Holiday,Yes,-0.3,40,Low,1.2,Calm,0.0,No Rain,0.0,No Snow,206
2018-01-01,2018,Jan,1,21,Monday,False,Winter,Holiday,Yes,-0.9,44,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,203
2018-01-01,2018,Jan,1,22,Monday,False,Winter,Holiday,Yes,-1.3,48,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,168
2018-01-01,2018,Jan,1,23,Monday,False,Winter,Holiday,Yes,-1.6,51,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,154
2018-01-02,2018,Jan,2,0,Tuesday,True,Winter,No Holiday,Yes,-1.8,54,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,148
2018-01-02,2018,Jan,2,1,Tuesday,True,Winter,No Holiday,Yes,-2.1,56,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,108
2018-01-02,2018,Jan,2,2,Tuesday,True,Winter,No Holiday,Yes,-2.3,62,High,0.9,Calm,0.0,No Rain,0.0,No Snow,69
2018-01-02,2018,Jan,2,3,Tuesday,True,Winter,No Holiday,Yes,-2.5,62,High,0.4,Calm,0.0,No Rain,0.0,No Snow,41
2018-01-02,2018,Jan,2,4,Tuesday,True,Winter,No Holiday,Yes,-2.7,67,High,0.5,Calm,0.0,No Rain,0.0,No Snow,31
2018-01-02,2018,Jan,2,5,Tuesday,True,Winter,No Holiday,Yes,-3.1,67,High,0.6,Calm,0.0,No Rain,0.0,No Snow,58
2018-01-02,2018,Jan,2,6,Tuesday,True,Winter,No Holiday,Yes,-3.2,67,High,0.4,Calm,0.0,No Rain,0.0,No Snow,139
2018-01-02,2018,Jan,2,7,Tuesday,True,Winter,No Holiday,Yes,-3.2,69,High,0.5,Calm,0.0,No Rain,0.0,No Snow,344
2018-01-02,2018,Jan,2,8,Tuesday,True,Winter,No Holiday,Yes,-3.4,71,High,0.8,Calm,0.0,No Rain,0.0,No Snow,655
2018-01-02,2018,Jan,2,9,Tuesday,True,Winter,No Holiday,Yes,-3.1,66,High,0.2,Calm,0.0,No Rain,0.0,No Snow,315
2018-01-02,2018,Jan,2,10,Tuesday,True,Winter,No Holiday,Yes,-1.4,50,Moderate,1.9,Calm,0.0,No Rain,0.0,No Snow,208
2018-01-02,2018,Jan,2,11,Tuesday,True,Winter,No Holiday,Yes,-0.4,40,Low,2.3,Light,0.0,No Rain,0.0,No Snow,269
2018-01-02,2018,Jan,2,12,Tuesday,True,Winter,No Holiday,Yes,0.9,29,Low,1.9,Calm,0.0,No Rain,0.0,No Snow,293
2018-01-02,2018,Jan,2,13,Tuesday,True,Winter,No Holiday,Yes,1.5,23,Low,3.6,Light,0.0,No Rain,0.0,No Snow,273
2018-01-02,2018,Jan,2,14,Tuesday,True,Winter,No Holiday,Yes,1.7,20,Low,4.4,Moderate,0.0,No Rain,0.0,No Snow,302
2018-01-02,2018,Jan,2,15,Tuesday,True,Winter,No Holiday,Yes,1.5,22,Low,3.0,Light,0.0,No Rain,0.0,No Snow,295
2018-01-02,2018,Jan,2,16,Tuesday,True,Winter,No Holiday,Yes,1.3,23,Low,2.9,Light,0.0,No Rain,0.0,No Snow,320
2018-01-02,2018,Jan,2,17,Tuesday,True,Winter,No Holiday,Yes,0.3,27,Low,2.6,Light,0.0,No Rain,0.0,No Snow,373
2018-01-02,2018,Jan,2,18,Tuesday,True,Winter,No Holiday,Yes,-0.8,24,Low,2.3,Light,0.0,No Rain,0.0,No Snow,675
2018-01-02,2018,Jan,2,19,Tuesday,True,Winter,No Holiday,Yes,-1.3,28,Low,2.4,Light,0.0,No Rain,0.0,No Snow,403
2018-01-02,2018,Jan,2,20,Tuesday,True,Winter,No Holiday,Yes,-1.9,26,Low,2.2,Light,0.0,No Rain,0.0,No Snow,364
2018-01-02,2018,Jan,2,21,Tuesday,True,Winter,No Holiday,Yes,-2.6,28,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,304
2018-01-02,2018,Jan,2,22,Tuesday,True,Winter,No Holiday,Yes,-3.4,33,Low,2.4,Light,0.0,No Rain,0.0,No Snow,273
2018-01-02,2018,Jan,2,23,Tuesday,True,Winter,No Holiday,Yes,-3.8,35,Low,2.3,Light,0.0,No Rain,0.0,No Snow,186
2018-01-03,2018,Jan,3,0,Wednesday,True,Winter,No Holiday,Yes,-4.3,38,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,160
2018-01-03,2018,Jan,3,1,Wednesday,True,Winter,No Holiday,Yes,-5.0,42,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,130
2018-01-03,2018,Jan,3,2,Wednesday,True,Winter,No Holiday,Yes,-5.5,43,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,110
2018-01-03,2018,Jan,3,3,Wednesday,True,Winter,No Holiday,Yes,-6.1,45,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,67
2018-01-03,2018,Jan,3,4,Wednesday,True,Winter,No Holiday,Yes,-6.1,45,Moderate,2.3,Light,0.0,No Rain,0.0,No Snow,43
2018-01-03,2018,Jan,3,5,Wednesday,True,Winter,No Holiday,Yes,-6.4,47,Moderate,2.4,Light,0.0,No Rain,0.0,No Snow,67
2018-01-03,2018,Jan,3,6,Wednesday,True,Winter,No Holiday,Yes,-6.7,48,Moderate,2.4,Light,0.0,No Rain,0.0,No Snow,137
2018-01-03,2018,Jan,3,7,Wednesday,True,Winter,No Holiday,Yes,-6.9,48,Moderate,2.4,Light,0.0,No Rain,0.0,No Snow,308
2018-01-03,2018,Jan,3,8,Wednesday,True,Winter,No Holiday,Yes,-7.0,49,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,670
2018-01-03,2018,Jan,3,9,Wednesday,True,Winter,No Holiday,Yes,-6.8,44,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,342
2018-01-03,2018,Jan,3,10,Wednesday,True,Winter,No Holiday,Yes,-5.6,38,Low,2.9,Light,0.0,No Rain,0.0,No Snow,213
2018-01-03,2018,Jan,3,11,Wednesday,True,Winter,No Holiday,Yes,-4.5,36,Low,3.2,Light,0.0,No Rain,0.0,No Snow,267
2018-01-03,2018,Jan,3,12,Wednesday,True,Winter,No Holiday,Yes,-3.4,32,Low,3.1,Light,0.0,No Rain,0.0,No Snow,297
2018-01-03,2018,Jan,3,13,Wednesday,True,Winter,No Holiday,Yes,-2.2,31,Low,2.3,Light,0.0,No Rain,0.0,No Snow,279
2018-01-03,2018,Jan,3,14,Wednesday,True,Winter,No Holiday,Yes,-1.5,30,Low,2.8,Light,0.0,No Rain,0.0,No Snow,270
2018-01-03,2018,Jan,3,15,Wednesday,True,Winter,No Holiday,Yes,-1.1,29,Low,2.8,Light,0.0,No Rain,0.0,No Snow,286
2018-01-03,2018,Jan,3,16,Wednesday,True,Winter,No Holiday,Yes,-0.4,30,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,299
2018-01-03,2018,Jan,3,17,Wednesday,True,Winter,No Holiday,Yes,-1.9,35,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,382
2018-01-03,2018,Jan,3,18,Wednesday,True,Winter,No Holiday,Yes,-3.1,39,Low,2.1,Light,0.0,No Rain,0.0,No Snow,637
2018-01-03,2018,Jan,3,19,Wednesday,True,Winter,No Holiday,Yes,-3.7,41,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,431
2018-01-03,2018,Jan,3,20,Wednesday,True,Winter,No Holiday,Yes,-3.9,44,Moderate,2.5,Light,0.0,No Rain,0.0,No Snow,294
2018-01-03,2018,Jan,3,21,Wednesday,True,Winter,No Holiday,Yes,-4.3,47,Moderate,2.8,Light,0.0,No Rain,0.0,No Snow,335
2018-01-03,2018,Jan,3,22,Wednesday,True,Winter,No Holiday,Yes,-5.2,53,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,291
2018-01-03,2018,Jan,3,23,Wednesday,True,Winter,No Holiday,Yes,-5.9,54,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,197
2018-01-04,2018,Jan,4,0,Thursday,True,Winter,No Holiday,Yes,-6.3,54,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,159
2018-01-04,2018,Jan,4,1,Thursday,True,Winter,No Holiday,Yes,-6.9,56,Moderate,2.3,Light,0.0,No Rain,0.0,No Snow,150
2018-01-04,2018,Jan,4,2,Thursday,True,Winter,No Holiday,Yes,-7.3,57,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,123
2018-01-04,2018,Jan,4,3,Thursday,True,Winter,No Holiday,Yes,-7.4,54,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,57
2018-01-04,2018,Jan,4,4,Thursday,True,Winter,No Holiday,Yes,-7.5,55,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,38
2018-01-04,2018,Jan,4,5,Thursday,True,Winter,No Holiday,Yes,-7.6,49,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,66
2018-01-04,2018,Jan,4,6,Thursday,True,Winter,No Holiday,Yes,-7.6,47,Moderate,2.3,Light,0.0,No Rain,0.0,No Snow,120
2018-01-04,2018,Jan,4,7,Thursday,True,Winter,No Holiday,Yes,-8.1,51,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,302
2018-01-04,2018,Jan,4,8,Thursday,True,Winter,No Holiday,Yes,-8.6,55,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,646
2018-01-04,2018,Jan,4,9,Thursday,True,Winter,No Holiday,Yes,-7.9,48,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,340
2018-01-04,2018,Jan,4,10,Thursday,True,Winter,No Holiday,Yes,-6.4,43,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,197
2018-01-04,2018,Jan,4,11,Thursday,True,Winter,No Holiday,Yes,-4.4,40,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,264
2018-01-04,2018,Jan,4,12,Thursday,True,Winter,No Holiday,Yes,-2.9,33,Low,0.9,Calm,0.0,No Rain,0.0,No Snow,290
2018-01-04,2018,Jan,4,13,Thursday,True,Winter,No Holiday,Yes,-2.0,32,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,284
2018-01-04,2018,Jan,4,14,Thursday,True,Winter,No Holiday,Yes,-0.8,32,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,262
2018-01-04,2018,Jan,4,15,Thursday,True,Winter,No Holiday,Yes,-1.2,31,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,281
2018-01-04,2018,Jan,4,16,Thursday,True,Winter,No Holiday,Yes,-1.4,34,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,309
2018-01-04,2018,Jan,4,17,Thursday,True,Winter,No Holiday,Yes,-2.1,37,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,397
2018-01-04,2018,Jan,4,18,Thursday,True,Winter,No Holiday,Yes,-2.6,38,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,603
2018-01-04,2018,Jan,4,19,Thursday,True,Winter,No Holiday,Yes,-2.7,39,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,417
2018-01-04,2018,Jan,4,20,Thursday,True,Winter,No Holiday,Yes,-2.8,39,Low,1.7,Calm,0.0,No Rain,0.0,No Snow,311
2018-01-04,2018,Jan,4,21,Thursday,True,Winter,No Holiday,Yes,-3.1,41,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,310
2018-01-04,2018,Jan,4,22,Thursday,True,Winter,No Holiday,Yes,-3.6,46,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,306
2018-01-04,2018,Jan,4,23,Thursday,True,Winter,No Holiday,Yes,-4.0,48,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,221
2018-01-05,2018,Jan,5,0,Friday,True,Winter,No Holiday,Yes,-4.7,52,Moderate,1.8,Calm,0.0,No Rain,0.0,No Snow,202
2018-01-05,2018,Jan,5,1,Friday,True,Winter,No Holiday,Yes,-5.1,51,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,170
2018-01-05,2018,Jan,5,2,Friday,True,Winter,No Holiday,Yes,-5.3,52,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,118
2018-01-05,2018,Jan,5,3,Friday,True,Winter,No Holiday,Yes,-5.5,56,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,67
2018-01-05,2018,Jan,5,4,Friday,True,Winter,No Holiday,Yes,-5.1,55,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,47
2018-01-05,2018,Jan,5,5,Friday,True,Winter,No Holiday,Yes,-5.1,55,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,75
2018-01-05,2018,Jan,5,6,Friday,True,Winter,No Holiday,Yes,-5.1,54,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,123
2018-01-05,2018,Jan,5,7,Friday,True,Winter,No Holiday,Yes,-5.3,53,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,327
2018-01-05,2018,Jan,5,8,Friday,True,Winter,No Holiday,Yes,-5.3,51,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,665
2018-01-05,2018,Jan,5,9,Friday,True,Winter,No Holiday,Yes,-4.7,49,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,354
2018-01-05,2018,Jan,5,10,Friday,True,Winter,No Holiday,Yes,-3.3,50,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,232
2018-01-05,2018,Jan,5,11,Friday,True,Winter,No Holiday,Yes,-0.7,45,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,308
2018-01-05,2018,Jan,5,12,Friday,True,Winter,No Holiday,Yes,-0.3,45,Moderate,2.2,Light,0.0,No Rain,0.0,No Snow,362
2018-01-05,2018,Jan,5,13,Friday,True,Winter,No Holiday,Yes,0.9,43,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,312
2018-01-05,2018,Jan,5,14,Friday,True,Winter,No Holiday,Yes,1.4,41,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,343
2018-01-05,2018,Jan,5,15,Friday,True,Winter,No Holiday,Yes,1.5,34,Low,2.8,Light,0.0,No Rain,0.0,No Snow,333
2018-01-05,2018,Jan,5,16,Friday,True,Winter,No Holiday,Yes,1.0,34,Low,2.9,Light,0.0,No Rain,0.0,No Snow,329
2018-01-05,2018,Jan,5,17,Friday,True,Winter,No Holiday,Yes,-0.6,45,Moderate,3.3,Light,0.0,No Rain,0.0,No Snow,446
2018-01-05,2018,Jan,5,18,Friday,True,Winter,No Holiday,Yes,-1.8,44,Moderate,2.2,Light,0.0,No Rain,0.0,No Snow,635
2018-01-05,2018,Jan,5,19,Friday,True,Winter,No Holiday,Yes,-2.5,49,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,443
2018-01-05,2018,Jan,5,20,Friday,True,Winter,No Holiday,Yes,-3.4,51,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,322
2018-01-05,2018,Jan,5,21,Friday,True,Winter,No Holiday,Yes,-3.5,53,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,284
2018-01-05,2018,Jan,5,22,Friday,True,Winter,No Holiday,Yes,-3.8,53,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,281
2018-01-05,2018,Jan,5,23,Friday,True,Winter,No Holiday,Yes,-3.6,50,Moderate,1.9,Calm,0.0,No Rain,0.0,No Snow,189
2018-01-06,2018,Jan,6,0,Saturday,False,Winter,No Holiday,Yes,-4.3,52,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,184
2018-01-06,2018,Jan,6,1,Saturday,False,Winter,No Holiday,Yes,-4.8,54,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,222
2018-01-06,2018,Jan,6,2,Saturday,False,Winter,No Holiday,Yes,-5.5,56,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,176
2018-01-06,2018,Jan,6,3,Saturday,False,Winter,No Holiday,Yes,-5.6,56,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,103
2018-01-06,2018,Jan,6,4,Saturday,False,Winter,No Holiday,Yes,-5.9,61,High,1.1,Calm,0.0,No Rain,0.0,No Snow,61
2018-01-06,2018,Jan,6,5,Saturday,False,Winter,No Holiday,Yes,-6.1,64,High,1.0,Calm,0.0,No Rain,0.0,No Snow,48
2018-01-06,2018,Jan,6,6,Saturday,False,Winter,No Holiday,Yes,-6.5,67,High,0.7,Calm,0.0,No Rain,0.0,No Snow,69
2018-01-06,2018,Jan,6,7,Saturday,False,Winter,No Holiday,Yes,-6.6,65,High,1.0,Calm,0.0,No Rain,0.0,No Snow,105
2018-01-06,2018,Jan,6,8,Saturday,False,Winter,No Holiday,Yes,-6.5,62,High,1.1,Calm,0.0,No Rain,0.0,No Snow,186
2018-01-06,2018,Jan,6,9,Saturday,False,Winter,No Holiday,Yes,-5.8,49,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,221
2018-01-06,2018,Jan,6,10,Saturday,False,Winter,No Holiday,Yes,-3.5,39,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,204
2018-01-06,2018,Jan,6,11,Saturday,False,Winter,No Holiday,Yes,-1.6,35,Low,2.1,Light,0.0,No Rain,0.0,No Snow,245
2018-01-06,2018,Jan,6,12,Saturday,False,Winter,No Holiday,Yes,0.0,35,Low,2.3,Light,0.0,No Rain,0.0,No Snow,283
2018-01-06,2018,Jan,6,13,Saturday,False,Winter,No Holiday,Yes,0.9,28,Low,2.4,Light,0.0,No Rain,0.0,No Snow,356
2018-01-06,2018,Jan,6,14,Saturday,False,Winter,No Holiday,Yes,1.8,29,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,370
2018-01-06,2018,Jan,6,15,Saturday,False,Winter,No Holiday,Yes,2.3,27,Low,2.2,Light,0.0,No Rain,0.0,No Snow,373
2018-01-06,2018,Jan,6,16,Saturday,False,Winter,No Holiday,Yes,2.7,27,Low,2.2,Light,0.0,No Rain,0.0,No Snow,352
2018-01-06,2018,Jan,6,17,Saturday,False,Winter,No Holiday,Yes,1.1,31,Low,1.7,Calm,0.0,No Rain,0.0,No Snow,354
2018-01-06,2018,Jan,6,18,Saturday,False,Winter,No Holiday,Yes,-0.6,37,Low,1.6,Calm,0.0,No Rain,0.0,No Snow,271
2018-01-06,2018,Jan,6,19,Saturday,False,Winter,No Holiday,Yes,-1.2,37,Low,1.2,Calm,0.0,No Rain,0.0,No Snow,207
2018-01-06,2018,Jan,6,20,Saturday,False,Winter,No Holiday,Yes,-2.1,41,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,189
2018-01-06,2018,Jan,6,21,Saturday,False,Winter,No Holiday,Yes,-2.5,47,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,214
2018-01-06,2018,Jan,6,22,Saturday,False,Winter,No Holiday,Yes,-2.6,47,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,218
2018-01-06,2018,Jan,6,23,Saturday,False,Winter,No Holiday,Yes,-3.2,50,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,169
2018-01-07,2018,Jan,7,0,Sunday,False,Winter,No Holiday,Yes,-3.8,48,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,192
2018-01-07,2018,Jan,7,1,Sunday,False,Winter,No Holiday,Yes,-3.9,51,Moderate,0.2,Calm,0.0,No Rain,0.0,No Snow,162
2018-01-07,2018,Jan,7,2,Sunday,False,Winter,No Holiday,Yes,-4.4,53,Moderate,0.3,Calm,0.0,No Rain,0.0,No Snow,128
2018-01-07,2018,Jan,7,3,Sunday,False,Winter,No Holiday,Yes,-4.8,56,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,102
2018-01-07,2018,Jan,7,4,Sunday,False,Winter,No Holiday,Yes,-5.1,60,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,62
2018-01-07,2018,Jan,7,5,Sunday,False,Winter,No Holiday,Yes,-5.6,58,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,40
2018-01-07,2018,Jan,7,6,Sunday,False,Winter,No Holiday,Yes,-5.5,52,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,38
2018-01-07,2018,Jan,7,7,Sunday,False,Winter,No Holiday,Yes,-5.6,58,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,60
2018-01-07,2018,Jan,7,8,Sunday,False,Winter,No Holiday,Yes,-5.3,53,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,122
2018-01-07,2018,Jan,7,9,Sunday,False,Winter,No Holiday,Yes,-3.8,49,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,143
2018-01-07,2018,Jan,7,10,Sunday,False,Winter,No Holiday,Yes,-1.8,40,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,179
2018-01-07,2018,Jan,7,11,Sunday,False,Winter,No Holiday,Yes,0.5,35,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,214
2018-01-07,2018,Jan,7,12,Sunday,False,Winter,No Holiday,Yes,1.1,34,Low,0.9,Calm,0.0,No Rain,0.0,No Snow,278
2018-01-07,2018,Jan,7,13,Sunday,False,Winter,No Holiday,Yes,1.4,34,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,265
2018-01-07,2018,Jan,7,14,Sunday,False,Winter,No Holiday,Yes,1.9,32,Low,0.7,Calm,0.0,No Rain,0.0,No Snow,331
2018-01-07,2018,Jan,7,15,Sunday,False,Winter,No Holiday,Yes,2.7,31,Low,0.9,Calm,0.0,No Rain,0.0,No Snow,368
2018-01-07,2018,Jan,7,16,Sunday,False,Winter,No Holiday,Yes,2.6,32,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,333
2018-01-07,2018,Jan,7,17,Sunday,False,Winter,No Holiday,Yes,2.3,33,Low,0.2,Calm,0.0,No Rain,0.0,No Snow,349
2018-01-07,2018,Jan,7,18,Sunday,False,Winter,No Holiday,Yes,1.8,34,Low,1.2,Calm,0.0,No Rain,0.0,No Snow,270
2018-01-07,2018,Jan,7,19,Sunday,False,Winter,No Holiday,Yes,1.6,35,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,246
2018-01-07,2018,Jan,7,20,Sunday,False,Winter,No Holiday,Yes,1.3,38,Low,0.4,Calm,0.0,No Rain,0.0,No Snow,233
2018-01-07,2018,Jan,7,21,Sunday,False,Winter,No Holiday,Yes,1.2,39,Low,0.6,Calm,0.0,No Rain,0.0,No Snow,236
2018-01-07,2018,Jan,7,22,Sunday,False,Winter,No Holiday,Yes,1.1,40,Low,0.5,Calm,0.0,No Rain,0.0,No Snow,214
2018-01-07,2018,Jan,7,23,Sunday,False,Winter,No Holiday,Yes,1.1,39,Low,0.6,Calm,0.0,No Rain,0.0,No Snow,149
2018-01-08,2018,Jan,8,0,Monday,True,Winter,No Holiday,Yes,0.9,42,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,149
2018-01-08,2018,Jan,8,1,Monday,True,Winter,No Holiday,Yes,0.9,42,Moderate,0.2,Calm,0.0,No Rain,0.0,No Snow,109
2018-01-08,2018,Jan,8,2,Monday,True,Winter,No Holiday,Yes,0.8,42,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,77
2018-01-08,2018,Jan,8,3,Monday,True,Winter,No Holiday,Yes,0.9,43,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,53
2018-01-08,2018,Jan,8,4,Monday,True,Winter,No Holiday,Yes,1.0,43,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,46
2018-01-08,2018,Jan,8,5,Monday,True,Winter,No Holiday,Yes,0.8,42,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,67
2018-01-08,2018,Jan,8,6,Monday,True,Winter,No Holiday,Yes,0.8,45,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,159
2018-01-08,2018,Jan,8,7,Monday,True,Winter,No Holiday,Yes,0.7,44,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,374
2018-01-08,2018,Jan,8,8,Monday,True,Winter,No Holiday,Yes,0.7,45,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,701
2018-01-08,2018,Jan,8,9,Monday,True,Winter,No Holiday,Yes,0.8,47,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,387
